filename, totalwords, totalkwds, Tax, Legal, Fin, Sys, Idio, rm_totalwords, rm_totalkwds, rm_Tax, rm_Legal, rm_Fin, rm_Sys, rm_Idio, rate_totalwords, rate_totalkwds, rate_Tax, rate_Legal, rate_Fin, rate_Sys, rate_Idio, techindustry_totalwords, techindustry_totalkwds, techindustry_Tax, techindustry_Legal, techindustry_Fin, techindustry_Sys, techindustry_Idio, investment_totalwords, investment_totalkwds, investment_Tax, investment_Legal, investment_Fin, investment_Sys, investment_Idio, expansion_totalwords, expansion_totalkwds, expansion_Tax, expansion_Legal, expansion_Fin, expansion_Sys, expansion_Idio, purchsales_totalwords, purchsales_totalkwds, purchsales_Tax, purchsales_Legal, purchsales_Fin, purchsales_Sys, purchsales_Idio, rd_totalwords, rd_totalkwds, rd_Tax, rd_Legal, rd_Fin, rd_Sys, rd_Idio, image_totalwords, image_totalkwds, image_Tax, image_Legal, image_Fin, image_Sys, image_Idio, shares_totalwords, shares_totalkwds, shares_Tax, shares_Legal, shares_Fin, shares_Sys, shares_Idio, merge_totalwords, merge_totalkwds, merge_Tax, merge_Legal, merge_Fin, merge_Sys, merge_Idio, manage_totalwords, manage_totalkwds, manage_Tax, manage_Legal, manage_Fin, manage_Sys, manage_Idio, rule_totalwords, rule_totalkwds, rule_Tax, rule_Legal, rule_Fin, rule_Sys, rule_Idio, lawsuit_totalwords, lawsuit_totalkwds, lawsuit_Tax, lawsuit_Legal, lawsuit_Fin, lawsuit_Sys, lawsuit_Idio, else_totalwords, else_totalkwds, else_Tax, else_Legal, else_Fin, else_Sys, else_Idio, crisis_totalwords, crisis_totalkwds, crisis_Tax, crisis_Legal, crisis_Fin, crisis_Sys, crisis_Idio, other_totalwords, other_totalkwds, other_Tax, other_Legal, other_Fin, other_Sys, other_Idio, 
2013015264F-鎧勝, 2225, 131, 0, 10, 3, 69, 49, 0, 0, 0, 0, 0, 0, 0, 280, 35, 0, 0, 3, 26, 6, 45, 4, 0, 0, 0, 1, 3, 109, 6, 0, 1, 0, 5, 0, 68, 8, 0, 0, 0, 4, 4, 160, 18, 0, 0, 0, 5, 13, 123, 24, 0, 0, 0, 14, 10, 36, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 90, 10, 0, 1, 0, 1, 8, 32, 0, 0, 0, 0, 0, 0, 75, 2, 0, 2, 0, 0, 0, 193, 24, 0, 6, 0, 13, 5, 919, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2005043093港建, 272, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 1, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 1, 0, 0, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 
2005056290良維, 1270, 89, 0, 23, 3, 46, 17, 0, 0, 0, 0, 0, 0, 0, 85, 24, 0, 0, 2, 18, 4, 11, 1, 0, 0, 0, 0, 1, 99, 5, 0, 0, 0, 5, 0, 7, 1, 0, 0, 0, 0, 1, 54, 4, 0, 0, 0, 1, 3, 435, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 485, 50, 0, 23, 0, 22, 5, 5, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2008111799紅電醫, 2360, 288, 0, 11, 4, 118, 155, 0, 0, 0, 0, 0, 0, 0, 196, 45, 0, 1, 1, 38, 5, 27, 2, 0, 0, 0, 0, 2, 65, 4, 0, 0, 0, 4, 0, 34, 2, 0, 0, 0, 1, 1, 36, 3, 0, 0, 0, 0, 3, 28, 2, 0, 0, 0, 2, 0, 53, 3, 0, 0, 2, 1, 0, 56, 1, 0, 0, 0, 0, 1, 19, 2, 0, 0, 0, 0, 2, 49, 1, 0, 0, 0, 0, 1, 38, 1, 0, 0, 0, 1, 0, 97, 10, 0, 3, 0, 4, 3, 1626, 211, 0, 7, 0, 67, 137, 31, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2005071569濱川, 726, 25, 0, 3, 1, 10, 11, 0, 0, 0, 0, 0, 0, 0, 364, 0, 0, 0, 0, 0, 0, 34, 4, 0, 0, 0, 1, 3, 49, 3, 0, 0, 0, 3, 0, 7, 1, 0, 0, 0, 0, 1, 27, 5, 0, 0, 0, 2, 3, 13, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 94, 10, 0, 3, 0, 4, 3, 5, 0, 0, 0, 0, 0, 0, 29, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2010121762中化生, 2519, 177, 1, 26, 4, 86, 60, 0, 0, 0, 0, 0, 0, 0, 255, 43, 1, 0, 2, 31, 9, 63, 10, 0, 0, 0, 2, 8, 73, 5, 0, 0, 0, 5, 0, 21, 2, 0, 0, 0, 0, 2, 256, 22, 0, 3, 0, 11, 8, 198, 5, 0, 0, 0, 0, 5, 57, 5, 0, 0, 0, 1, 4, 63, 0, 0, 0, 0, 0, 0, 20, 2, 0, 0, 0, 0, 2, 72, 5, 0, 2, 0, 3, 0, 51, 0, 0, 0, 0, 0, 0, 410, 56, 0, 21, 1, 25, 9, 945, 21, 0, 0, 0, 8, 13, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2014011262F-綠悅, 8257, 723, 89, 157, 33, 331, 113, 0, 0, 0, 0, 0, 0, 0, 227, 26, 0, 0, 1, 21, 4, 47, 4, 0, 0, 0, 1, 3, 161, 6, 0, 0, 0, 4, 2, 88, 10, 0, 1, 0, 6, 3, 169, 11, 0, 0, 0, 5, 6, 123, 17, 0, 0, 0, 7, 10, 36, 0, 0, 0, 0, 0, 0, 80, 3, 0, 0, 0, 3, 0, 25, 2, 0, 0, 0, 0, 2, 27, 0, 0, 0, 0, 0, 0, 78, 3, 0, 2, 0, 1, 0, 111, 14, 0, 4, 0, 7, 3, 903, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 6151, 627, 89, 150, 32, 276, 80, 
2013114916事欣科, 1938, 149, 4, 9, 3, 73, 60, 0, 0, 0, 0, 0, 0, 0, 320, 37, 4, 0, 2, 27, 4, 61, 10, 0, 0, 0, 2, 8, 90, 5, 0, 0, 0, 5, 0, 21, 2, 0, 0, 0, 0, 2, 88, 4, 0, 0, 0, 1, 3, 298, 6, 0, 0, 0, 1, 5, 36, 1, 0, 0, 0, 1, 0, 45, 0, 0, 0, 0, 0, 0, 122, 8, 0, 0, 0, 3, 5, 26, 0, 0, 0, 0, 0, 0, 51, 4, 0, 1, 0, 1, 2, 161, 23, 0, 7, 0, 11, 5, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 582, 48, 0, 1, 0, 21, 26, 
2009123541西柏, 1034, 126, 4, 9, 2, 64, 47, 0, 0, 0, 0, 0, 0, 0, 211, 38, 1, 0, 1, 28, 8, 36, 2, 0, 0, 0, 0, 2, 61, 7, 1, 0, 0, 6, 0, 9, 1, 0, 0, 0, 0, 1, 101, 11, 0, 0, 0, 2, 9, 87, 14, 0, 0, 0, 8, 6, 33, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 20, 0, 0, 0, 0, 0, 0, 95, 8, 0, 3, 0, 4, 1, 122, 17, 0, 4, 0, 10, 3, 120, 17, 0, 0, 0, 4, 13, 30, 1, 0, 0, 1, 0, 0, 70, 9, 2, 2, 0, 2, 3, 
2010123563牧德, 1503, 170, 29, 21, 5, 57, 58, 0, 0, 0, 0, 0, 0, 0, 308, 41, 0, 4, 2, 25, 10, 96, 15, 0, 0, 0, 6, 9, 70, 3, 0, 0, 0, 3, 0, 9, 1, 0, 0, 0, 0, 1, 93, 8, 0, 0, 0, 1, 7, 176, 7, 0, 4, 0, 1, 2, 59, 5, 0, 1, 0, 0, 4, 18, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 518, 79, 27, 10, 2, 19, 21, 7, 0, 0, 0, 0, 0, 0, 29, 1, 0, 0, 1, 0, 0, 61, 9, 2, 2, 0, 2, 3, 
2010124138曜亞, 2095, 197, 15, 16, 7, 98, 61, 0, 0, 0, 0, 0, 0, 0, 126, 28, 0, 0, 2, 20, 6, 30, 4, 0, 0, 0, 1, 3, 95, 7, 0, 0, 0, 7, 0, 10, 1, 0, 0, 0, 0, 1, 68, 6, 0, 0, 0, 0, 6, 9, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 184, 17, 12, 2, 2, 1, 0, 1198, 103, 0, 12, 3, 58, 30, 101, 4, 0, 0, 0, 2, 2, 30, 0, 0, 0, 0, 0, 0, 178, 25, 3, 2, 0, 9, 11, 
2013054999鑫禾, 1374, 103, 1, 6, 1, 50, 45, 0, 0, 0, 0, 0, 0, 0, 151, 33, 1, 0, 0, 23, 9, 28, 3, 0, 0, 0, 0, 3, 57, 3, 0, 0, 0, 3, 0, 17, 2, 0, 0, 0, 0, 2, 322, 18, 0, 0, 0, 5, 13, 46, 6, 0, 0, 0, 1, 5, 37, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 17, 2, 0, 0, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 34, 1, 0, 1, 0, 0, 0, 110, 15, 0, 5, 0, 7, 3, 482, 19, 0, 0, 0, 11, 8, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2008033548兆利, 5301, 436, 6, 8, 4, 237, 181, 0, 0, 0, 0, 0, 0, 0, 539, 59, 0, 1, 1, 50, 7, 58, 7, 0, 0, 0, 1, 6, 462, 36, 0, 1, 1, 34, 0, 19, 2, 0, 0, 0, 0, 2, 150, 17, 0, 0, 1, 5, 11, 152, 20, 0, 0, 0, 8, 12, 40, 1, 0, 0, 0, 1, 0, 106, 2, 0, 0, 0, 2, 0, 19, 2, 0, 0, 0, 0, 2, 73, 1, 0, 0, 0, 0, 1, 49, 4, 0, 1, 0, 1, 2, 98, 9, 0, 2, 0, 4, 3, 7, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 3499, 276, 6, 3, 1, 131, 135, 
2013118409商之器, 1151, 86, 2, 7, 2, 42, 33, 0, 0, 0, 0, 0, 0, 0, 463, 38, 0, 0, 1, 27, 10, 73, 10, 0, 0, 1, 3, 6, 83, 4, 0, 1, 0, 3, 0, 20, 2, 0, 0, 0, 0, 2, 29, 4, 0, 0, 0, 0, 4, 39, 0, 0, 0, 0, 0, 0, 32, 2, 0, 1, 0, 0, 1, 31, 0, 0, 0, 0, 0, 0, 45, 4, 0, 0, 0, 0, 4, 27, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 109, 13, 0, 3, 0, 7, 3, 12, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 105, 9, 2, 2, 0, 2, 3, 
2008013519綠能, 2651, 176, 1, 11, 8, 98, 58, 0, 0, 0, 0, 0, 0, 0, 364, 76, 1, 2, 7, 59, 7, 47, 3, 0, 0, 0, 0, 3, 39, 2, 0, 0, 0, 2, 0, 54, 6, 0, 0, 0, 2, 4, 206, 12, 0, 1, 0, 4, 7, 1413, 40, 0, 0, 0, 18, 22, 22, 0, 0, 0, 0, 0, 0, 74, 3, 0, 0, 0, 0, 3, 9, 1, 0, 0, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 38, 2, 0, 1, 0, 1, 0, 110, 13, 0, 4, 0, 6, 3, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 228, 17, 0, 3, 0, 6, 8, 
2013115261創傑, 1557, 179, 6, 16, 6, 68, 83, 0, 0, 0, 0, 0, 0, 0, 238, 45, 4, 1, 1, 29, 10, 33, 5, 0, 0, 0, 0, 5, 96, 9, 0, 0, 1, 8, 0, 10, 1, 0, 0, 0, 0, 1, 176, 18, 0, 0, 1, 8, 9, 92, 16, 0, 0, 0, 2, 14, 43, 3, 0, 1, 0, 0, 2, 20, 0, 0, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 1, 11, 0, 0, 0, 0, 0, 0, 49, 1, 0, 1, 0, 0, 0, 412, 43, 0, 11, 1, 4, 27, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 330, 36, 2, 2, 1, 17, 14, 
2009052596綠意, 1940, 118, 9, 21, 5, 57, 26, 0, 0, 0, 0, 0, 0, 0, 88, 11, 0, 0, 0, 8, 3, 37, 3, 0, 0, 0, 0, 3, 43, 2, 0, 0, 0, 2, 0, 8, 1, 0, 0, 0, 0, 1, 74, 9, 0, 0, 0, 2, 7, 24, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 1, 31, 0, 0, 0, 0, 0, 0, 75, 4, 2, 0, 0, 2, 0, 1180, 57, 7, 19, 3, 21, 7, 5, 0, 0, 0, 0, 0, 0, 29, 1, 0, 0, 1, 0, 0, 302, 29, 0, 2, 1, 22, 4, 
2007072221大甲, 3212, 330, 13, 26, 9, 158, 124, 0, 0, 0, 0, 0, 0, 0, 159, 37, 0, 0, 1, 31, 5, 60, 8, 0, 0, 0, 0, 8, 363, 10, 0, 1, 0, 8, 1, 73, 9, 0, 0, 1, 5, 3, 134, 16, 0, 0, 0, 5, 11, 540, 8, 0, 0, 0, 1, 7, 39, 3, 0, 0, 2, 1, 0, 55, 1, 0, 0, 0, 0, 1, 27, 3, 0, 1, 0, 0, 2, 16, 0, 0, 0, 0, 0, 0, 41, 2, 0, 1, 0, 0, 1, 467, 54, 13, 16, 2, 20, 3, 7, 0, 0, 0, 0, 0, 0, 31, 1, 0, 0, 1, 0, 0, 1200, 178, 0, 7, 2, 87, 82, 
2010063479安勤, 4954, 411, 0, 22, 8, 154, 227, 0, 0, 0, 0, 0, 0, 0, 299, 58, 0, 1, 5, 41, 11, 349, 33, 0, 1, 0, 11, 21, 95, 4, 0, 0, 0, 4, 0, 25, 2, 0, 0, 0, 0, 2, 103, 10, 0, 0, 0, 2, 8, 56, 1, 0, 0, 0, 0, 1, 80, 3, 0, 0, 1, 2, 0, 44, 0, 0, 0, 0, 0, 0, 46, 5, 0, 0, 0, 1, 4, 91, 3, 0, 0, 0, 1, 2, 50, 0, 0, 0, 0, 0, 0, 113, 12, 0, 2, 0, 7, 3, 566, 37, 0, 1, 2, 17, 17, 31, 0, 0, 0, 0, 0, 0, 3006, 243, 0, 17, 0, 68, 158, 
2013074971F-IET, 2003, 172, 9, 15, 6, 85, 57, 0, 0, 0, 0, 0, 0, 0, 253, 44, 1, 0, 2, 33, 8, 107, 15, 0, 0, 1, 3, 11, 93, 10, 0, 2, 0, 8, 0, 10, 1, 0, 0, 0, 0, 1, 271, 29, 0, 0, 0, 11, 18, 496, 5, 0, 0, 0, 5, 0, 45, 2, 0, 0, 0, 1, 1, 45, 0, 0, 0, 0, 0, 0, 43, 4, 0, 0, 0, 0, 4, 64, 2, 0, 0, 0, 1, 1, 120, 12, 0, 3, 0, 9, 0, 123, 17, 0, 4, 0, 10, 3, 303, 30, 8, 6, 2, 4, 10, 30, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2011093642駿熠, 2513, 186, 12, 4, 5, 94, 71, 0, 0, 0, 0, 0, 0, 0, 611, 0, 0, 0, 0, 0, 0, 217, 40, 0, 0, 0, 27, 13, 80, 8, 0, 1, 0, 7, 0, 17, 2, 0, 0, 0, 0, 2, 424, 35, 0, 0, 0, 8, 27, 228, 11, 0, 0, 0, 7, 4, 54, 4, 0, 0, 2, 2, 0, 34, 0, 0, 0, 0, 0, 0, 37, 4, 0, 0, 0, 1, 3, 23, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 110, 13, 0, 3, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 594, 68, 12, 0, 2, 35, 19, 
2013122929F-淘帝, 5688, 588, 98, 77, 18, 284, 111, 0, 0, 0, 0, 0, 0, 0, 220, 31, 0, 0, 0, 26, 5, 69, 9, 0, 0, 0, 4, 5, 81, 4, 0, 0, 0, 4, 0, 26, 2, 0, 0, 0, 0, 2, 136, 14, 0, 0, 0, 1, 13, 103, 9, 0, 0, 0, 2, 7, 55, 9, 0, 1, 0, 1, 7, 348, 5, 0, 1, 0, 1, 3, 25, 2, 0, 0, 0, 0, 2, 53, 0, 0, 0, 0, 0, 0, 65, 3, 0, 0, 0, 3, 0, 122, 16, 0, 3, 0, 10, 3, 4350, 484, 98, 72, 18, 232, 64, 30, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2008113611鼎翰, 1980, 223, 1, 9, 3, 97, 113, 0, 0, 0, 0, 0, 0, 0, 204, 41, 0, 1, 3, 34, 3, 121, 20, 0, 0, 0, 6, 14, 57, 5, 0, 0, 0, 5, 0, 33, 3, 0, 1, 0, 0, 2, 45, 6, 0, 0, 0, 0, 6, 108, 11, 0, 0, 0, 8, 3, 43, 3, 0, 1, 0, 0, 2, 108, 2, 0, 0, 0, 1, 1, 32, 3, 0, 1, 0, 0, 2, 31, 0, 0, 0, 0, 0, 0, 45, 2, 0, 1, 0, 1, 0, 115, 13, 0, 3, 0, 7, 3, 1002, 114, 1, 1, 0, 35, 77, 31, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2012114432銘旺實, 1897, 55, 8, 0, 1, 41, 5, 0, 0, 0, 0, 0, 0, 0, 597, 44, 7, 0, 1, 31, 5, 73, 0, 0, 0, 0, 0, 0, 274, 6, 0, 0, 0, 6, 0, 71, 1, 0, 0, 0, 1, 0, 165, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 65, 1, 0, 0, 0, 1, 0, 68, 0, 0, 0, 0, 0, 0, 78, 1, 0, 0, 0, 1, 0, 50, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 180, 1, 0, 0, 0, 1, 0, 11, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 114, 1, 1, 0, 0, 0, 0, 
2012094160創源, 1432, 92, 3, 8, 1, 52, 28, 0, 0, 0, 0, 0, 0, 0, 177, 31, 1, 1, 0, 24, 5, 54, 4, 0, 0, 0, 1, 3, 68, 6, 0, 1, 0, 5, 0, 9, 1, 0, 0, 0, 0, 1, 54, 6, 0, 0, 0, 2, 4, 626, 12, 0, 0, 0, 8, 4, 10, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 79, 7, 0, 1, 0, 2, 4, 10, 0, 0, 0, 0, 0, 0, 112, 3, 0, 1, 0, 1, 1, 112, 12, 0, 2, 0, 7, 3, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 66, 9, 2, 2, 0, 2, 3, 
2014036414樺漢, 1056, 99, 2, 12, 3, 43, 39, 0, 0, 0, 0, 0, 0, 0, 154, 31, 0, 1, 2, 22, 6, 50, 5, 0, 1, 0, 1, 3, 78, 4, 0, 1, 0, 3, 0, 17, 2, 0, 0, 0, 0, 2, 159, 14, 0, 0, 0, 2, 12, 101, 11, 0, 1, 0, 5, 5, 42, 2, 0, 0, 1, 1, 0, 136, 3, 0, 1, 0, 0, 2, 17, 2, 0, 0, 0, 0, 2, 18, 0, 0, 0, 0, 0, 0, 46, 1, 0, 1, 0, 0, 0, 109, 14, 0, 4, 0, 7, 3, 94, 10, 2, 2, 0, 2, 4, 30, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2010121590F-亞德, 7746, 1025, 232, 119, 35, 430, 209, 0, 0, 0, 0, 0, 0, 0, 424, 70, 0, 1, 1, 54, 14, 69, 14, 0, 1, 0, 4, 9, 127, 7, 0, 0, 1, 5, 1, 66, 10, 0, 0, 0, 4, 6, 128, 14, 0, 0, 0, 8, 6, 110, 17, 0, 0, 0, 2, 15, 67, 4, 0, 0, 2, 2, 0, 36, 0, 0, 0, 0, 0, 0, 86, 12, 0, 0, 0, 0, 12, 69, 1, 0, 0, 0, 0, 1, 139, 14, 1, 4, 0, 8, 1, 123, 18, 0, 5, 0, 10, 3, 160, 18, 0, 4, 0, 5, 9, 30, 1, 0, 0, 1, 0, 0, 6112, 825, 231, 104, 30, 328, 132, 
2012064973廣穎, 5503, 550, 36, 35, 7, 257, 215, 0, 0, 0, 0, 0, 0, 0, 289, 50, 2, 2, 1, 38, 7, 50, 12, 0, 0, 0, 4, 8, 78, 5, 0, 0, 0, 5, 0, 88, 10, 0, 0, 0, 2, 8, 154, 13, 0, 0, 0, 5, 8, 488, 15, 0, 1, 0, 5, 9, 70, 3, 0, 1, 0, 1, 1, 80, 0, 0, 0, 0, 0, 0, 25, 2, 0, 0, 0, 0, 2, 25, 0, 0, 0, 0, 0, 0, 89, 3, 0, 1, 0, 2, 0, 1925, 212, 32, 25, 5, 108, 42, 2107, 224, 2, 5, 0, 87, 130, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2006093230錦明, 13212, 847, 13, 35, 12, 449, 338, 0, 0, 0, 0, 0, 0, 0, 541, 63, 0, 0, 2, 56, 5, 46, 3, 0, 0, 0, 2, 1, 37, 2, 0, 0, 0, 2, 0, 12, 1, 0, 0, 0, 0, 1, 65, 6, 0, 0, 4, 1, 1, 288, 3, 0, 0, 0, 2, 1, 23, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 14, 2, 0, 0, 0, 0, 2, 10, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 293, 37, 0, 14, 0, 17, 6, 11767, 729, 13, 21, 5, 369, 321, 32, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2012053658漢微科, 4648, 380, 30, 16, 8, 153, 173, 0, 0, 0, 0, 0, 0, 0, 127, 23, 0, 0, 0, 18, 5, 1009, 52, 0, 0, 1, 19, 32, 91, 12, 0, 0, 1, 11, 0, 39, 5, 0, 0, 0, 1, 4, 223, 28, 0, 0, 1, 5, 22, 253, 27, 0, 0, 0, 14, 13, 26, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 33, 4, 0, 0, 0, 0, 4, 26, 0, 0, 0, 0, 0, 0, 208, 13, 0, 0, 0, 2, 11, 2500, 207, 28, 14, 4, 81, 80, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 40, 8, 2, 2, 0, 2, 2, 
2010013537堡達, 1368, 142, 9, 7, 3, 89, 34, 0, 0, 0, 0, 0, 0, 0, 431, 53, 3, 0, 0, 44, 6, 38, 3, 0, 0, 0, 0, 3, 79, 4, 0, 1, 0, 3, 0, 9, 1, 0, 0, 0, 0, 1, 68, 7, 0, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 57, 2, 0, 0, 0, 2, 0, 35, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 21, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 110, 13, 0, 3, 0, 7, 3, 129, 22, 0, 0, 0, 15, 7, 30, 1, 0, 0, 1, 0, 0, 343, 35, 6, 3, 1, 17, 8, 
2013112228劍麟, 2217, 245, 3, 23, 8, 137, 74, 0, 0, 0, 0, 0, 0, 0, 259, 60, 0, 0, 5, 48, 7, 53, 7, 0, 1, 0, 1, 5, 78, 9, 0, 0, 0, 9, 0, 10, 1, 0, 0, 0, 0, 1, 93, 11, 0, 6, 0, 0, 5, 83, 12, 0, 0, 0, 5, 7, 28, 0, 0, 0, 0, 0, 0, 97, 4, 1, 2, 0, 1, 0, 18, 2, 0, 0, 0, 0, 2, 37, 0, 0, 0, 0, 0, 0, 52, 2, 0, 1, 0, 1, 0, 101, 9, 0, 3, 0, 3, 3, 7, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 1272, 128, 2, 10, 3, 69, 44, 
2008033152璟德, 1993, 205, 0, 8, 2, 80, 115, 0, 0, 0, 0, 0, 0, 0, 177, 41, 0, 1, 1, 29, 10, 53, 8, 0, 0, 0, 2, 6, 39, 2, 0, 0, 0, 2, 0, 19, 2, 0, 0, 0, 0, 2, 45, 4, 0, 0, 0, 0, 4, 239, 10, 0, 0, 0, 9, 1, 42, 0, 0, 0, 0, 0, 0, 47, 1, 0, 0, 0, 0, 1, 17, 2, 0, 0, 0, 0, 2, 45, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 218, 20, 0, 6, 0, 10, 4, 968, 114, 0, 1, 0, 28, 85, 31, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2008013287廣寰科, 3293, 370, 2, 13, 1, 127, 227, 0, 0, 0, 0, 0, 0, 0, 324, 63, 2, 1, 0, 49, 11, 84, 11, 0, 0, 0, 1, 10, 187, 5, 0, 0, 0, 5, 0, 55, 6, 0, 0, 0, 3, 3, 126, 18, 0, 0, 0, 5, 13, 2149, 246, 0, 4, 0, 59, 183, 22, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 1, 20, 0, 0, 0, 0, 0, 0, 55, 1, 0, 1, 0, 0, 0, 185, 18, 0, 7, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 
2012055230雷笛克, 2618, 255, 7, 16, 4, 110, 118, 0, 0, 0, 0, 0, 0, 0, 258, 43, 3, 1, 2, 31, 6, 59, 8, 0, 0, 0, 3, 5, 117, 4, 0, 0, 0, 4, 0, 22, 3, 0, 0, 0, 0, 3, 90, 15, 0, 0, 0, 3, 12, 91, 14, 0, 0, 0, 3, 11, 54, 3, 0, 0, 1, 2, 0, 64, 1, 0, 0, 0, 1, 0, 41, 6, 0, 0, 0, 0, 6, 36, 0, 0, 0, 0, 0, 0, 59, 1, 0, 1, 0, 0, 0, 663, 41, 0, 9, 0, 17, 15, 7, 0, 0, 0, 0, 0, 0, 30, 1, 0, 0, 1, 0, 0, 1027, 115, 4, 5, 0, 46, 60, 
